Country Name,Country Code,Indicator Name,Indicator Code,Year,GDP_growth
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.27410724169957
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-3.35306984404814
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.43957605958968
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-7.1700699710658
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.94100158936877
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,8.82231528109243
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,7.80922068405067
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-2.63867966107593
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.90425157156076
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,11.7255964504907
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,10.3838890902115
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.62200545400471
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.7081464367304
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,7.60000000000018
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.65008779268797
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.57385746829505
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.05407706521498
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,5.21898425138846
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,8.26446280991735
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.88970757676725
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,7.25476458760367
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,8.21130151264046
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-2.77357769163498
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.89995939270662
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,8.82227726239111
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.03529941012512
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.56050084476698
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-2.5975486976381
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,8.29840886489568
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.39033795032562
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,9.45379784408087
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-14.6764073144417
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-4.612629567007
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,12.3359821950185
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-3.84753685946364
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.75758800235413
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.58798456662504
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,8.85272018755039
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.86982091701816
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.08680306956963
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.86652824359561
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.7586770940504
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,5.10059026393155
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,5.71725360484379
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.57286172962009
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,21.8090349657511
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.31523363605042
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.56977144232413
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.0591676791649
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.55323607971054
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.36400035834046
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,11.2523540255325
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.16289024378609
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.39063970657743
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.43024202962019
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.61871459241705
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.34864719393605
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,12.184169801334
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,5.95228661057207
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.46858894904037
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-1.87859368235112
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.54761905363677
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.91803136852805
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,7.75305838033998
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.52980600271972
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.89982428174216
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,7.76458111935993
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.02411784954167
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,8.36848053029937
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.52044027918959
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.16071487447547
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.01697344222825
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-2.81674704467811
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-3.93633825159696
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.74918341047979
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.00721832933655
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,11.0245512891336
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.94769828741472
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.09402589059884
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,0.349063699303812
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,5.56297025151267
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.43010436145485
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,0.834815601092103
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.72437647356072
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,5.95068223474877
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,5.602597312963
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,11.4940816019955
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.41779968473348
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.77157426233596
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.07899270297231
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-7.30543318749952
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.99410948121891
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.22486268451188
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,7.09335706649445
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.22385378195638
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-2.68290530487465
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.85244239382494
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,0.0466758098407638
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.78006172824861
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,13.6453290299399
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.78548705262492
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.77905547936169
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,8.95590326502816
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,23.4175288863271
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,10.2000000002826
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-1.59625856634133
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.00959290787206
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-6.19022681347251
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-1.79951787755418
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.23462484913772
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,7.40809556881523
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.95908537296373
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,9.84346323531113
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.75775984259317
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.46858894904037
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.22486268451188
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.7790554793617
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,9.12179038765797
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.41109584954947
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.40666980449156
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-3.74149999999992
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,0.0495928503145819
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.311400907083
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.45546117847255
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.62418651704209
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,13.2294110952544
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.27078351298833
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Viet Nam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.01843085613496
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-0.775193757901576
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-0.0939791161255812
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-4.5642361743654
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-6.86070319335013
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Africa Eastern and Southern,AFE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,1.51679081367742
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Africa Western and Central,AFW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-1.95062905618747
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,1.46300017891366
Arab World,ARB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,0.604515238420333
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-1.58960331991626
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-4.50612480201359
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,4.38347107438017
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,0.893380867343609
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-0.210653695162677
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-0.940575988409648
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,2.84189649082269
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,1.25507802775073
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,4.60782499965684
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,7.07383773260688
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,3.86226859213281
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,14.1795201385228
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,7.92080717857668
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,1.45278450393494
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,2.05269456633279
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,4.96989768924738
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,4.8769393145442
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,6.7758344222612
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,7.12651195621083
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,14.3328015885761
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,1.2092354194359
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,3.73597637206475
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,0.409083533148262
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,7.70110360254199
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,11.3259779879133
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,10.9094536523705
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,22.0030049229664
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-5.34529152756241
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,6.3597470112115
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,8.4699008376688
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,6.2676868244256
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,7.04756163305591
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,6.59599856337493
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,7.77740336119727
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,3.00849285673846
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,10.5357458037863
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,2.22630854042809
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,2.14068467652777
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,9.21483570067687
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,9.20662902701584
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,1.53325736433499
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,5.79252180596292
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,3.11626945959405
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,5.70682494457928
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,8.62876764492904
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,3.12353565620151
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,1.46300323600586
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,2.74000633152272
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,3.06649741091
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-0.170884914482954
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,2.91970741193541
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,1.86340145088795
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,3.9785437223584
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,5.64020931339722
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-24.0492060700073
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,4.20426053348004
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,7.42956043676347
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,8.47593560232171
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,6.79626447492809
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,6.31644630976179
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,13.1260433806217
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,7.2468631066708
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,5.341402126015
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,6.01671720400017
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,4.99668981954586
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-1.80618877216861
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,4.17359870318973
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,8.26084443545356
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,5.96621180718928
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,2.54387412933517
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
